NPI,SERVICE_AREA_STATE,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP
1043410384,MI,29698,MIS005,49017
1043830664,MI,29698,MIS005,49017
1053394551,MI,29698,MIS005,49017
1053514018,MI,29698,MIS005,49017
1073656963,MI,29698,MIS005,49017
1083608434,MI,29698,MIS005,49017
1083939516,MI,29698,MIS005,49017
1093913246,MI,29698,MIS005,49017
1104176460,MI,29698,MIS005,49017
1104321249,MI,29698,MIS005,49017
1124224183,MI,29698,MIS005,49017
1124295167,MI,29698,MIS005,49017
1124316054,MI,29698,MIS005,49017
1124368360,MI,29698,MIS005,49017
1134751977,MI,29698,MIS005,49017
1154773836,MI,29698,MIS005,49017
1164489316,MI,29698,MIS005,49017
1164612453,MI,29698,MIS005,49017
1174533228,MI,29698,MIS005,49017
1184004756,MI,29698,MIS005,49017
1205064458,MI,29698,MIS005,49017
1205092681,MI,29698,MIS005,49017
1205212057,MI,29698,MIS005,49017
1205987724,MI,29698,MIS005,49017
1215317110,MI,29698,MIS005,49017
1215394580,MI,29698,MIS005,49017
1225096506,MI,29698,MIS005,49017
1225318652,MI,29698,MIS005,49017
1225352792,MI,29698,MIS005,49017
1225391840,MI,29698,MIS005,49017
1225421225,MI,29698,MIS005,49017
1225440829,MI,29698,MIS005,49017
1235173303,MI,29698,MIS005,49017
1235336942,MI,29698,MIS005,49017
1245201169,MI,29698,MIS005,49017
1245789643,MI,29698,MIS005,49017
1255471488,MI,29698,MIS005,49017
1265668420,MI,29698,MIS005,49017
1275868630,MI,29698,MIS005,49017
1285254912,MI,29698,MIS005,49017
1285625590,MI,29698,MIS005,49017
1295124428,MI,29698,MIS005,49017
1295482743,MI,29698,MIS005,49017
1295777670,MI,29698,MIS005,49017
1306496872,MI,29698,MIS005,49017
1316247984,MI,29698,MIS005,49017
1326068347,MI,29698,MIS005,49017
1336472174,MI,29698,MIS005,49017
1336475219,MI,29698,MIS005,49017
1346224086,MI,29698,MIS005,49017
1346765724,MI,29698,MIS005,49017
1346811577,MI,29698,MIS005,49017
1356743959,MI,29698,MIS005,49017
1366822496,MI,29698,MIS005,49017
1376055517,MI,29698,MIS005,49017
1376637660,MI,29698,MIS005,49017
1376953661,MI,29698,MIS005,49017
1386985133,MI,29698,MIS005,49017
1407236607,MI,29698,MIS005,49017
1407305576,MI,29698,MIS005,49017
1407338627,MI,29698,MIS005,49017
1407377930,MI,29698,MIS005,49017
1407696552,MI,29698,MIS005,49017
1417151911,MI,29698,MIS005,49017
1417158619,MI,29698,MIS005,49017
1417922568,MI,29698,MIS005,49017
1427169135,MI,29698,MIS005,49017
1427259035,MI,29698,MIS005,49017
1427687557,MI,29698,MIS005,49017
1447205000,MI,29698,MIS005,49017
1447445002,MI,29698,MIS005,49017
1457434524,MI,29698,MIS005,49017
1457680894,MI,29698,MIS005,49017
1457724965,MI,29698,MIS005,49017
1457912818,MI,29698,MIS005,49017
1467027805,MI,29698,MIS005,49017
1467773374,MI,29698,MIS005,49017
1477622264,MI,29698,MIS005,49017
1477662286,MI,29698,MIS005,49017
1477664167,MI,29698,MIS005,49017
1477946184,MI,29698,MIS005,49017
1487075388,MI,29698,MIS005,49017
1487276549,MI,29698,MIS005,49017
1487286688,MI,29698,MIS005,49017
1487947925,MI,29698,MIS005,49017
1508213513,MI,29698,MIS005,49017
1508822966,MI,29698,MIS005,49017
1508894924,MI,29698,MIS005,49017
1518304666,MI,29698,MIS005,49017
1518392232,MI,29698,MIS005,49017
1528791647,MI,29698,MIS005,49017
1538363999,MI,29698,MIS005,49017
1538548326,MI,29698,MIS005,49017
1548659329,MI,29698,MIS005,49017
1548766363,MI,29698,MIS005,49017
1558660803,MI,29698,MIS005,49017
1558743377,MI,29698,MIS005,49017
1568663185,MI,29698,MIS005,49017
1578024071,MI,29698,MIS005,49017
1578964102,MI,29698,MIS005,49017
1588772016,MI,29698,MIS005,49017
1598073801,MI,29698,MIS005,49017
1598102824,MI,29698,MIS005,49017
1598834392,MI,29698,MIS005,49017
1609079334,MI,29698,MIS005,49017
1609259837,MI,29698,MIS005,49017
1609260884,MI,29698,MIS005,49017
1609338318,MI,29698,MIS005,49017
1609802685,MI,29698,MIS005,49017
1619133907,MI,29698,MIS005,49017
1619574654,MI,29698,MIS005,49017
1619942448,MI,29698,MIS005,49017
1629343298,MI,29698,MIS005,49017
1629638747,MI,29698,MIS005,49017
1649650185,MI,29698,MIS005,49017
1659328508,MI,29698,MIS005,49017
1659692945,MI,29698,MIS005,49017
1669633368,MI,29698,MIS005,49017
1669910188,MI,29698,MIS005,49017
1669931416,MI,29698,MIS005,49017
1669944922,MI,29698,MIS005,49017
1679567044,MI,29698,MIS005,49017
1679591499,MI,29698,MIS005,49017
1679721096,MI,29698,MIS005,49017
1699073643,MI,29698,MIS005,49017
1699202028,MI,29698,MIS005,49017
1699704551,MI,29698,MIS005,49017
1699710566,MI,29698,MIS005,49017
1699757849,MI,29698,MIS005,49017
1699901421,MI,29698,MIS005,49017
1700145422,MI,29698,MIS005,49017
1700235942,MI,29698,MIS005,49017
1700821063,MI,29698,MIS005,49017
1720518657,MI,29698,MIS005,49017
1730109778,MI,29698,MIS005,49017
1730584103,MI,29698,MIS005,49017
1740676295,MI,29698,MIS005,49017
1750310207,MI,29698,MIS005,49017
1770716904,MI,29698,MIS005,49017
1770739302,MI,29698,MIS005,49017
1770960049,MI,29698,MIS005,49017
1780658146,MI,29698,MIS005,49017
1780881219,MI,29698,MIS005,49017
1790231025,MI,29698,MIS005,49017
1790781508,MI,29698,MIS005,49017
1790915544,MI,29698,MIS005,49017
1790950715,MI,29698,MIS005,49017
1790994374,MI,29698,MIS005,49017
1801830732,MI,29698,MIS005,49017
1801994462,MI,29698,MIS005,49017
1811340813,MI,29698,MIS005,49017
1811493133,MI,29698,MIS005,49017
1821316837,MI,29698,MIS005,49017
1821490459,MI,29698,MIS005,49017
1831179407,MI,29698,MIS005,49017
1831203694,MI,29698,MIS005,49017
1861016396,MI,29698,MIS005,49017
1861500894,MI,29698,MIS005,49017
1861696346,MI,29698,MIS005,49017
1871852558,MI,29698,MIS005,49017
1871930107,MI,29698,MIS005,49017
1881048213,MI,29698,MIS005,49017
1881073427,MI,29698,MIS005,49017
1881894459,MI,29698,MIS005,49017
1881898104,MI,29698,MIS005,49017
1881961027,MI,29698,MIS005,49017
1902121544,MI,29698,MIS005,49017
1902194830,MI,29698,MIS005,49017
1902288723,MI,29698,MIS005,49017
1912369570,MI,29698,MIS005,49017
1912951229,MI,29698,MIS005,49017
1922199900,MI,29698,MIS005,49017
1932447018,MI,29698,MIS005,49017
1932490489,MI,29698,MIS005,49017
1932639754,MI,29698,MIS005,49017
1932802980,MI,29698,MIS005,49017
1942589874,MI,29698,MIS005,49017
1942612858,MI,29698,MIS005,49017
1952321952,MI,29698,MIS005,49017
1952354896,MI,29698,MIS005,49017
1952419566,MI,29698,MIS005,49017
1952713737,MI,29698,MIS005,49017
1962596502,MI,29698,MIS005,49017
1962873828,MI,29698,MIS005,49017
1962919555,MI,29698,MIS005,49017
1972523918,MI,29698,MIS005,49017
1982131488,MI,29698,MIS005,49017
1982917282,MI,29698,MIS005,49017
1992154058,MI,29698,MIS005,49017
1992702229,MI,29698,MIS005,49017
1992983209,MI,29698,MIS005,49017
1013319904,MI,29698,MIS005,49017
1053072090,MI,29698,MIS005,49017
1346200573,MI,29698,MIS005,49017
1477904332,MI,29698,MIS005,49017
1619363645,MI,29698,MIS005,49017
1639515349,MI,29698,MIS005,49017
1700994019,MI,29698,MIS005,49017
1952748220,MI,29698,MIS005,49017
1962518589,MI,29698,MIS005,49017
1275583031,MI,29698,MIS003,49423
1912921933,MI,29698,MIS003,49423
1649350182,MI,29698,MIS005,49017
1093195430,MI,29698,MIS005,49017
1235655036,MI,29698,MIS005,49017
1255339222,MI,29698,MIS005,49017
1285885731,MI,29698,MIS005,49017
1558322933,MI,29698,MIS005,49017
1609103589,MI,29698,MIS005,49017
1639773179,MI,29698,MIS005,49017
1760988448,MI,29698,MIS005,49017
1831327246,MI,29698,MIS005,49017
1912359936,MI,29698,MIS005,49017
1326086935,MI,29698,MIS005,49017
1437574811,MI,29698,MIS005,49017
1851731103,MI,29698,MIS005,49017
1003996547,MI,29698,MIS005,49017
1053927442,MI,29698,MIS005,49017
1093895534,MI,29698,MIS005,49017
1295084267,MI,29698,MIS005,49017
1336689009,MI,29698,MIS005,49017
1376245142,MI,29698,MIS005,49017
1497357800,MI,29698,MIS005,49017
1659048494,MI,29698,MIS005,49017
1699175471,MI,29698,MIS005,49017
1821229154,MI,29698,MIS005,49017
1851708903,MI,29698,MIS005,49017
1992271027,MI,29698,MIS005,49017
1497901110,MI,29698,MIS005,49017
1003063306,MI,29698,MIS005,49017
1053553719,MI,29698,MIS005,49017
1174923189,MI,29698,MIS005,49017
1326070020,MI,29698,MIS005,49017
1386704781,MI,29698,MIS005,49017
1770517120,MI,29698,MIS005,49017
1033847009,MI,29698,MIS005,49017
1356494710,MI,29698,MIS005,49017
1558077883,MI,29698,MIS005,49017
1982193629,MI,29698,MIS005,49017
1407110257,MI,29698,MIS005,49017
1912350893,MI,29698,MIS005,49017
1821331687,MI,29698,MIS005,49017
1891155099,MI,29698,MIS005,49017
1073545133,MI,29698,MIS005,49015
1477835874,MI,29698,MIS005,49015
1871628628,MI,29698,MIS005,49015
1700998481,MI,29698,MIS007,49202
1942683578,MI,58594,MIS001,49445
1629485131,MI,58594,MIS001,49441
1003885328,MI,29698,MIS007,49203
1730148594,MI,29698,MIS007,49203
1336204049,MI,29698,MIS005,49014
1649239070,MI,29698,MIS005,49014
1235316498,MI,29698,MIS005,49014
1558086819,MI,29698,MIS003,49423
1689228678,MI,29698,MIS003,49423
1053854117,MI,29698,MIS007,49203
1124306204,MI,29698,MIS007,49203
1134565682,MI,29698,MIS007,49203
1134625502,MI,29698,MIS007,49203
1184852980,MI,29698,MIS007,49203
1215904255,MI,29698,MIS007,49203
1235196486,MI,29698,MIS007,49203
1255837878,MI,29698,MIS007,49203
1275560773,MI,29698,MIS007,49203
1285079061,MI,29698,MIS007,49203
1306145578,MI,29698,MIS007,49203
1316438138,MI,29698,MIS007,49203
1316970312,MI,29698,MIS007,49203
1326015801,MI,29698,MIS007,49203
1407852403,MI,29698,MIS007,49203
1457437469,MI,29698,MIS007,49203
1538187927,MI,29698,MIS007,49203
1639229826,MI,29698,MIS007,49203
1659078624,MI,29698,MIS007,49203
1679057517,MI,29698,MIS007,49203
1720249667,MI,29698,MIS007,49203
1891248332,MI,29698,MIS007,49203
1639917719,MI,29698,MIS007,49202
1609931948,MI,29698,MIS007,49254
1518111970,MI,29698,MIS007,49202
1003346636,MI,58594,MIS001,48624
1013390020,MI,58594,MIS001,48624
1083996318,MI,58594,MIS001,48624
1124177977,MI,58594,MIS001,48624
1164918447,MI,58594,MIS001,48624
1174780654,MI,58594,MIS001,48624
1255858973,MI,58594,MIS001,48624
1265693980,MI,58594,MIS001,48624
1275846230,MI,58594,MIS001,48624
1306043773,MI,58594,MIS001,48624
1326432048,MI,58594,MIS001,48624
1346425816,MI,58594,MIS001,48624
1386872588,MI,58594,MIS001,48624
1407003882,MI,58594,MIS001,48624
1407853948,MI,58594,MIS001,48624
1427052091,MI,58594,MIS001,48624
1437266582,MI,58594,MIS001,48624
1447556436,MI,58594,MIS001,48624
1467481465,MI,58594,MIS001,48624
1497490692,MI,58594,MIS001,48624
1508474214,MI,58594,MIS001,48624
1568720787,MI,58594,MIS001,48624
1619347432,MI,58594,MIS001,48624
1659338630,MI,58594,MIS001,48624
1700143997,MI,58594,MIS001,48624
1710210679,MI,58594,MIS001,48624
1740911270,MI,58594,MIS001,48624
1811424914,MI,58594,MIS001,48624
1891019444,MI,58594,MIS001,48624
1902683360,MI,58594,MIS001,48624
1922205681,MI,58594,MIS001,48624
1952650988,MI,58594,MIS001,48624
1992830822,MI,58594,MIS001,48624
1992971212,MI,58594,MIS001,48624
1992980460,MI,58594,MIS001,48624
1992570162,MI,58594,MIS001,48624
1265472617,MI,29698,MIS005,49015
1083220388,MI,58594,MIS001,48624
1639155732,MI,58594,MIS001,48624
1639187230,MI,58594,MIS001,48624
1841641636,MI,58594,MIS001,48624
1922000124,MI,58594,MIS001,48624
1922884717,MI,58594,MIS001,48624
1972174969,MI,58594,MIS001,48624
1972731370,MI,58594,MIS001,48624
1043431232,TX,66252,TXS002,78666
1265042279,MI,29698,MIS005,49015
1306224621,MI,29698,MIS005,49015
1427793231,MI,29698,MIS005,49015
1659569002,MI,29698,MIS005,49015
1992493704,MI,29698,MIS005,49015
1306256771,MI,58594,MIS001,49441
1043431232,TX,66252,TXS001,78666
1396102869,MI,29698,MIS007,49203
1225809502,MI,29698,MIS003,49348
1245853274,MI,29698,MIS003,49348
1295393254,MI,29698,MIS003,49348
1609930262,MI,29698,MIS003,49348
1568664670,TX,66252,TXS002,78666
1396851002,TX,66252,TXS002,78666
1023003563,TX,66252,TXS002,78666
1215921937,TX,66252,TXS002,78666
1467735704,TX,66252,TXS002,78666
1477241347,TX,66252,TXS002,78666
1528282050,TX,66252,TXS002,78666
1629062344,TX,66252,TXS002,78666
1629633474,TX,66252,TXS002,78666
1669529129,TX,66252,TXS002,78666
1790915858,TX,66252,TXS002,78666
1912991621,TX,66252,TXS002,78666
1962893891,TX,66252,TXS002,78666
1972597953,TX,66252,TXS002,78666
1457359952,TX,66252,TXS002,78666
1831134824,TX,66252,TXS002,78666
1568664670,TX,66252,TXS001,78666
1396851002,TX,66252,TXS001,78666
1023003563,TX,66252,TXS001,78666
1215921937,TX,66252,TXS001,78666
1467735704,TX,66252,TXS001,78666
1477241347,TX,66252,TXS001,78666
1528282050,TX,66252,TXS001,78666
1629062344,TX,66252,TXS001,78666
1629633474,TX,66252,TXS001,78666
1669529129,TX,66252,TXS001,78666
1790915858,TX,66252,TXS001,78666
1912991621,TX,66252,TXS001,78666
1962893891,TX,66252,TXS001,78666
1972597953,TX,66252,TXS001,78666
1457359952,TX,66252,TXS001,78666
1831134824,TX,66252,TXS001,78666
1336928290,MI,58594,MIS001,49441
1699630996,TX,66252,TXS002,78666
1043098775,TX,66252,TXS002,78666
1316994304,MI,29698,MIS007,49201
1104015056,MI,29698,MIS007,49201
1285844191,MI,29698,MIS007,49201
1306137666,MI,29698,MIS007,49201
1912004458,MI,29698,MIS007,49201
1841803087,MI,29698,MIS007,49201
1033279906,MI,29698,MIS007,49201
1164181210,MI,29698,MIS007,49201
1164418042,MI,29698,MIS007,49201
1174198030,MI,29698,MIS007,49201
1306482476,MI,29698,MIS007,49201
1508597840,MI,29698,MIS007,49201
1568722981,MI,29698,MIS007,49201
1689682551,MI,29698,MIS007,49201
1750776985,MI,29698,MIS007,49201
1821063363,MI,29698,MIS007,49201
1831164375,MI,29698,MIS007,49201
1891154829,MI,29698,MIS007,49201
1518043512,MI,29698,MIS007,49201
1699630996,TX,66252,TXS001,78666
1043098775,TX,66252,TXS001,78666
1639915382,MI,29698,MIS007,49201
1316058357,MI,29698,MIS007,49201
1114521853,MI,29698,MIS007,49201
1184676017,MI,58594,MIS001,49412
1336164425,TX,66252,TXS002,78666
1366063927,TX,66252,TXS002,78666
1437347697,TX,66252,TXS002,78666
1518674571,TX,66252,TXS002,78666
1336164425,TX,66252,TXS001,78666
1366063927,TX,66252,TXS001,78666
1437347697,TX,66252,TXS001,78666
1518674571,TX,66252,TXS001,78666
1053553719,MI,29698,MIS007,49202
1053796730,MI,29698,MIS007,49202
1134404288,MI,29698,MIS007,49202
1174923189,MI,29698,MIS007,49202
1245590868,MI,29698,MIS007,49202
1275117319,MI,29698,MIS007,49202
1386704781,MI,29698,MIS007,49202
1396826095,MI,29698,MIS007,49202
1508063843,MI,29698,MIS007,49202
1508861659,MI,29698,MIS007,49202
1629073036,MI,29698,MIS007,49202
1639818263,MI,29698,MIS007,49202
1659421253,MI,29698,MIS007,49202
1881101582,MI,29698,MIS007,49202
1114815552,MI,29698,MIS007,49202
1396580171,MI,29698,MIS007,49202
1417179367,MI,58594,MIS001,49251
1003182130,TX,66252,TXS002,78666
1114137064,TX,66252,TXS002,78666
1205384096,TX,66252,TXS002,78666
1255080354,TX,66252,TXS002,78666
1497099709,TX,66252,TXS002,78666
1538304803,TX,66252,TXS002,78666
1629578018,TX,66252,TXS002,78666
1659353902,TX,66252,TXS002,78666
1750534376,TX,66252,TXS002,78666
1881631356,TX,66252,TXS002,78666
1942730916,TX,66252,TXS002,78666
1982642914,TX,66252,TXS002,78666
1003182130,TX,66252,TXS001,78666
1114137064,TX,66252,TXS001,78666
1205384096,TX,66252,TXS001,78666
1255080354,TX,66252,TXS001,78666
1497099709,TX,66252,TXS001,78666
1538304803,TX,66252,TXS001,78666
1629578018,TX,66252,TXS001,78666
1659353902,TX,66252,TXS001,78666
1750534376,TX,66252,TXS001,78666
1881631356,TX,66252,TXS001,78666
1942730916,TX,66252,TXS001,78666
1982642914,TX,66252,TXS001,78666
1316408149,TX,66252,TXS002,78666
1316408149,TX,66252,TXS001,78666
1205944519,MI,29698,MIS005,49068
1295413839,MI,29698,MIS005,49068
1538618939,MI,29698,MIS005,49068
1851505861,MI,29698,MIS005,49068
1801811187,MI,58594,MIS001,49456
1174637995,MI,29698,MIS007,49240
1740230200,MI,58594,MIS001,49444
1487745980,MI,58594,MIS001,49444
1770546749,MI,58594,MIS001,49444
1245305044,MI,29698,MIS007,49203
1609833359,MI,29698,MIS007,49203
1457319832,MI,29698,MIS007,49203
1730747049,MI,29698,MIS007,49240
1518707025,MI,29698,MIS005,49015
1114551876,MI,29698,MIS005,49068
1316220437,MI,58594,MIS001,49444
1598963530,MI,29698,MIS005,49037
1215904255,MI,29698,MIS007,49240
1326015801,MI,29698,MIS007,49240
1265995013,MI,29698,MIS007,49240
1942520424,MI,29698,MIS007,49240
1427539220,MI,29698,MIS007,49240
1457437469,MI,29698,MIS007,49240
1760716252,MI,29698,MIS007,49203
1033143433,MI,29698,MIS005,49068
1083688261,MI,29698,MIS003,49406
1528465648,MI,58594,MIS001,48656
1023077591,MI,58594,MIS001,48441
1033192059,MI,58594,MIS001,48441
1730149576,MI,58594,MIS001,48441
1740332600,MI,58594,MIS001,48441
1669048534,MI,58594,MIS001,49327
1396234829,MI,58594,MIS001,48441
1629099619,MI,58594,MIS001,49327
1639648579,MI,58594,MIS001,49327
1649923061,MI,58594,MIS001,49327
1700804234,MI,58594,MIS001,49327
1760123186,MI,58594,MIS001,49327
1902465743,MI,58594,MIS001,49327
1053836650,MI,29698,MIS005,49068
1346083169,MI,29698,MIS005,49068
1710933932,MI,29698,MIS005,49068
1235410762,MI,29698,MIS005,49068
1366903791,MI,29698,MIS005,49068
1417977570,MI,29698,MIS005,49068
1437689437,MI,29698,MIS005,49068
1467119420,MI,29698,MIS005,49068
1558619908,MI,29698,MIS005,49068
1689847428,MI,29698,MIS005,49068
1760993042,MI,29698,MIS005,49068
1801380589,MI,29698,MIS005,49068
1891781944,MI,29698,MIS005,49068
1902874126,MI,29698,MIS005,49068
1922774959,MI,29698,MIS005,49068
1962035402,MI,29698,MIS005,49068
1396709523,MI,29698,MIS005,49068
1760014500,MI,29698,MIS005,49068
1982818597,MI,29698,MIS005,49068
1568109585,MI,29698,MIS005,49015
1912050758,MI,29698,MIS005,49068
1437353935,MI,29698,MIS005,49068
1033573472,MI,29698,MIS005,49068
1396115739,TX,66252,TXS002,78666
1588716286,TX,66252,TXS002,78666
1831348648,TX,66252,TXS002,78666
1013759513,MI,29698,MIS005,49068
1164412961,MI,29698,MIS005,49068
1336880954,MI,29698,MIS005,49068
1386608107,MI,29698,MIS005,49068
1427791797,MI,29698,MIS005,49068
1437891926,MI,29698,MIS005,49068
1467258160,MI,29698,MIS005,49068
1659938785,MI,29698,MIS005,49068
1700615507,MI,29698,MIS005,49068
1720719214,MI,29698,MIS005,49068
1770473746,MI,29698,MIS005,49068
1801297940,MI,29698,MIS005,49068
1932947645,MI,29698,MIS005,49068
1972016038,MI,29698,MIS005,49068
1861224743,MI,29698,MIS005,49068
1396115739,TX,66252,TXS001,78666
1588716286,TX,66252,TXS001,78666
1831348648,TX,66252,TXS001,78666
1538245667,MI,29698,MIS007,49202
1336260645,MI,58594,MIS001,49442
1922999887,MI,29698,MIS005,49037
1730122367,MI,29698,MIS007,49201
1023503240,MI,58594,MIS001,49412
1598326662,MI,58594,MIS001,49412
1023231008,MI,58594,MIS001,49412
1124889852,MI,58594,MIS001,49412
1285685461,MI,58594,MIS001,49412
1326875741,MI,58594,MIS001,49412
1386221000,MI,58594,MIS001,49412
1477320919,MI,58594,MIS001,49412
1568414860,MI,58594,MIS001,49412
1588372437,MI,58594,MIS001,49412
1720613490,MI,58594,MIS001,49412
1801846316,MI,58594,MIS001,49412
1841929171,MI,58594,MIS001,49412
1871224816,MI,58594,MIS001,49412
1942252440,MI,58594,MIS001,49412
1972153104,MI,58594,MIS001,49412
1497100119,MI,58594,MIS001,48624
1124767009,MI,29698,MIS005,49015
1689069148,MI,29698,MIS005,49015
1386034486,MI,29698,MIS007,49202
1154604064,MI,29698,MIS007,49203
1720691314,MI,29698,MIS007,49202
1285508960,MI,58594,MIS001,48455
1275256265,TX,66252,TXS002,78666
1881775708,MI,29698,MIS007,49201
1275256265,TX,66252,TXS001,78666
1003832908,MI,29698,MIS005,49015
1205499902,MI,29698,MIS005,49015
1285625590,MI,29698,MIS005,49015
1316247984,MI,29698,MIS005,49015
1336475219,MI,29698,MIS005,49015
1407305576,MI,29698,MIS005,49015
1427259035,MI,29698,MIS005,49015
1487286688,MI,29698,MIS005,49015
1548574528,MI,29698,MIS005,49015
1679721096,MI,29698,MIS005,49015
1831687110,MI,29698,MIS005,49015
1992983209,MI,29698,MIS005,49015
1720262181,MI,58594,MIS001,49403
1134737455,TX,66252,TXS002,78666
1306476858,TX,66252,TXS002,78666
1962828202,TX,66252,TXS002,78666
1134737455,TX,66252,TXS001,78666
1306476858,TX,66252,TXS001,78666
1962828202,TX,66252,TXS001,78666
1902930043,MI,29698,MIS007,49201
1306045257,MI,29698,MIS005,49068
1487752440,MI,29698,MIS005,49015
1578109732,MI,29698,MIS005,49015
1023052081,MI,58594,MIS001,48653
1659411619,MI,58594,MIS001,48653
1104458017,MI,58594,MIS001,49444
1376959726,MI,58594,MIS001,49444
1063403632,MI,29698,MIS007,49202
1134118961,MI,58594,MIS001,49442
1184125759,MI,58594,MIS001,49442
1336188556,MI,58594,MIS001,49442
1437706496,MI,58594,MIS001,49442
1538714373,MI,58594,MIS001,49442
1649749136,MI,58594,MIS001,49442
1649755984,MI,58594,MIS001,49442
1760813224,MI,58594,MIS001,49442
1780673525,MI,58594,MIS001,49442
1871525832,MI,58594,MIS001,49442
1063605822,MI,58594,MIS001,49442
1679734271,MI,29698,MIS005,49015
1356874440,MI,29698,MIS005,49015
1447030986,MI,29698,MIS005,49015
1417080706,MI,58594,MIS001,49444
1023608239,MI,58594,MIS001,49442
1023796828,MI,58594,MIS001,49442
1134530132,MI,58594,MIS001,49442
1144871930,MI,58594,MIS001,49442
1154798254,MI,58594,MIS001,49442
1164080412,MI,58594,MIS001,49442
1194348490,MI,58594,MIS001,49442
1205062874,MI,58594,MIS001,49442
1215140470,MI,58594,MIS001,49442
1225364953,MI,58594,MIS001,49442
1225500895,MI,58594,MIS001,49442
1275041501,MI,58594,MIS001,49442
1336892520,MI,58594,MIS001,49442
1376944777,MI,58594,MIS001,49442
1427534726,MI,58594,MIS001,49442
1477056257,MI,58594,MIS001,49442
1568886984,MI,58594,MIS001,49442
1619421880,MI,58594,MIS001,49442
1689301160,MI,58594,MIS001,49442
1700574373,MI,58594,MIS001,49442
1710608047,MI,58594,MIS001,49442
1821414038,MI,58594,MIS001,49442
1821656711,MI,58594,MIS001,49442
1821869900,MI,58594,MIS001,49442
1841062353,MI,58594,MIS001,49442
1881384048,MI,58594,MIS001,49442
1922528181,MI,58594,MIS001,49442
1972008381,MI,58594,MIS001,49442
1134120108,MI,58594,MIS001,49442
1831451657,MI,58594,MIS001,49444
1225280779,MI,58594,MIS001,49444
1114547874,MI,29698,MIS005,49015
1619135480,MI,29698,MIS005,49015
1982676110,MI,29698,MIS005,49015
1801160361,MI,58594,MIS001,49440
1972164069,MI,58594,MIS001,49440
1720871585,MI,29698,MIS005,49015
1083595425,TX,66252,TXS002,78666
1083595425,TX,66252,TXS001,78666
1326482035,MI,29698,MIS007,49201
1184817413,MI,29698,MIS007,49201
1184852980,MI,29698,MIS007,49201
1205834090,MI,29698,MIS007,49201
1245430693,MI,29698,MIS007,49201
1265846042,MI,29698,MIS007,49201
1275542672,MI,29698,MIS007,49201
1326490046,MI,29698,MIS007,49201
1558645291,MI,29698,MIS007,49201
1649371071,MI,29698,MIS007,49201
1659366110,MI,29698,MIS007,49201
1720249667,MI,29698,MIS007,49201
1730741786,MI,29698,MIS007,49201
1740711605,MI,29698,MIS007,49201
1770746943,MI,29698,MIS007,49201
1811559867,MI,29698,MIS007,49201
1003603481,MI,29698,MIS007,49201
1023531225,MI,29698,MIS007,49201
1093339145,MI,29698,MIS007,49201
1194377234,MI,29698,MIS007,49201
1245823269,MI,29698,MIS007,49201
1255089868,MI,29698,MIS007,49201
1295305399,MI,29698,MIS007,49201
1417106238,MI,29698,MIS007,49201
1427653104,MI,29698,MIS007,49201
1437292513,MI,29698,MIS007,49201
1457357055,MI,29698,MIS007,49201
1518453836,MI,29698,MIS007,49201
1568227676,MI,29698,MIS007,49201
1629621925,MI,29698,MIS007,49201
1659351229,MI,29698,MIS007,49201
1689052789,MI,29698,MIS007,49201
1699343566,MI,29698,MIS007,49201
1740008069,MI,29698,MIS007,49201
1760043269,MI,29698,MIS007,49201
1780248484,MI,29698,MIS007,49201
1801885454,MI,29698,MIS007,49201
1811658420,MI,29698,MIS007,49201
1891193330,MI,29698,MIS007,49201
1891519161,MI,29698,MIS007,49201
1881898104,MI,29698,MIS005,49014
1518023480,MI,58594,MIS001,49444
1154704773,MI,58594,MIS001,49444
1184118838,MI,58594,MIS001,49444
1396702098,MI,58594,MIS001,49444
1407813413,MI,58594,MIS001,49444
1477519791,MI,58594,MIS001,49444
1023291044,MI,58594,MIS001,49444
1134111818,MI,58594,MIS001,49452
1164624292,MI,58594,MIS001,49452
1063900496,MI,58594,MIS001,48371
1083052377,MI,58594,MIS001,48371
1154512895,MI,58594,MIS001,48371
1316955925,MI,58594,MIS001,48371
1417998980,MI,58594,MIS001,48371
1427094929,MI,58594,MIS001,48371
1548823800,MI,58594,MIS001,48371
1588600464,MI,58594,MIS001,48371
1619190790,MI,58594,MIS001,48371
1649685967,MI,58594,MIS001,48371
1821021486,MI,58594,MIS001,48371
1821288747,MI,58594,MIS001,48371
1891710158,MI,58594,MIS001,48371
1902998719,MI,58594,MIS001,48371
1013213958,MI,58594,MIS001,48371
1023615788,MI,58594,MIS001,48371
1053567669,MI,58594,MIS001,48371
1538516646,MI,58594,MIS001,48371
1811074065,MI,58594,MIS001,48371
1285229070,MI,58594,MIS001,48371
1104893502,MI,58594,MIS001,48371
1386642056,MI,58594,MIS001,48371
1487143889,MI,58594,MIS001,48371
1497953533,MI,58594,MIS001,48371
1811201114,MI,58594,MIS001,48371
1053706549,MI,29698,MIS005,49017
1417690397,MI,58594,MIS001,48371
1013920438,MI,29698,MIS003,49423
1932145729,MI,29698,MIS003,49423
1194463745,MI,29698,MIS003,49423
1851496830,MI,29698,MIS007,49203
1962659680,MI,29698,MIS007,49203
1104089986,MI,58594,MIS001,49444
1700663200,MI,58594,MIS001,49444
1740751775,MI,58594,MIS001,49444
1740989284,MI,58594,MIS001,49444
1912261694,MI,58594,MIS001,49444
1205464955,MI,58594,MIS001,49444
1215428339,MI,58594,MIS001,49444
