NPI,SERVICE_AREA_STATE,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP
1639817091,OR,71287,ORS004,97401
1649031469,OR,71287,ORS004,97401
1649205402,OR,71287,ORS004,97401
1659009306,OR,71287,ORS004,97401
1659850287,OR,71287,ORS004,97401
1710642640,OR,71287,ORS004,97401
1730607086,OR,71287,ORS004,97401
1750746699,OR,71287,ORS004,97401
1780367003,OR,71287,ORS004,97401
1790159309,OR,71287,ORS004,97401
1801413893,OR,71287,ORS004,97401
1801533468,OR,71287,ORS004,97401
1841204161,OR,71287,ORS004,97401
1861250409,OR,71287,ORS004,97401
1902054844,OR,71287,ORS004,97401
1942677315,OR,71287,ORS004,97401
1962282137,OR,71287,ORS004,97401
1982339214,OR,71287,ORS004,97401
1134522048,OR,71287,ORS004,97405
1669257465,MI,29698,MIS007,49202
1235752908,OR,71287,ORS001,97401
1003588005,OR,71287,ORS001,97401
1013614429,OR,71287,ORS001,97401
1033782305,OR,71287,ORS001,97401
1053600395,OR,71287,ORS001,97401
1063058352,OR,71287,ORS001,97401
1114023793,OR,71287,ORS001,97401
1154782282,OR,71287,ORS001,97401
1235329392,OR,71287,ORS001,97401
1265704803,OR,71287,ORS001,97401
1295803773,OR,71287,ORS001,97401
1306043252,OR,71287,ORS001,97401
1346817764,OR,71287,ORS001,97401
1376082826,OR,71287,ORS001,97401
1376241406,OR,71287,ORS001,97401
1417391608,OR,71287,ORS001,97401
1447346218,OR,71287,ORS001,97401
1467932020,OR,71287,ORS001,97401
1508587528,OR,71287,ORS001,97401
1518354711,OR,71287,ORS001,97401
1558454454,OR,71287,ORS001,97401
1639817091,OR,71287,ORS001,97401
1649031469,OR,71287,ORS001,97401
1649205402,OR,71287,ORS001,97401
1659009306,OR,71287,ORS001,97401
1659850287,OR,71287,ORS001,97401
1710642640,OR,71287,ORS001,97401
1730607086,OR,71287,ORS001,97401
1750746699,OR,71287,ORS001,97401
1780367003,OR,71287,ORS001,97401
1790159309,OR,71287,ORS001,97401
1801413893,OR,71287,ORS001,97401
1801533468,OR,71287,ORS001,97401
1841204161,OR,71287,ORS001,97401
1861250409,OR,71287,ORS001,97401
1902054844,OR,71287,ORS001,97401
1942677315,OR,71287,ORS001,97401
1962282137,OR,71287,ORS001,97401
1982339214,OR,71287,ORS001,97401
1134522048,OR,71287,ORS001,97405
1003066218,MI,29698,MIS007,49201
1003201971,MI,29698,MIS007,49201
1003569195,MI,29698,MIS007,49201
1013142827,MI,29698,MIS007,49201
1013302397,MI,29698,MIS007,49201
1013392547,MI,29698,MIS007,49201
1013467786,MI,29698,MIS007,49201
1013906023,MI,29698,MIS007,49201
1013951029,MI,29698,MIS007,49201
1013958248,MI,29698,MIS007,49201
1023015682,MI,29698,MIS007,49201
1033110549,MI,29698,MIS007,49201
1033422795,MI,29698,MIS007,49201
1033800057,MI,29698,MIS007,49201
1043475148,MI,29698,MIS007,49201
1043621931,MI,29698,MIS007,49201
1043755424,MI,29698,MIS007,49201
1043872740,MI,29698,MIS007,49201
1063653673,MI,29698,MIS007,49201
1063774172,MI,29698,MIS007,49201
1063871838,MI,29698,MIS007,49201
1073139788,MI,29698,MIS007,49201
1073141024,MI,29698,MIS007,49201
1073346961,MI,29698,MIS007,49201
1073779435,MI,29698,MIS007,49201
1083651103,MI,29698,MIS007,49201
1083839625,MI,29698,MIS007,49201
1093030280,MI,29698,MIS007,49201
1093187353,MI,29698,MIS007,49201
1093195018,MI,29698,MIS007,49201
1093434870,MI,29698,MIS007,49201
1093795783,MI,29698,MIS007,49201
1104029693,MI,29698,MIS007,49201
1104209659,MI,29698,MIS007,49201
1104385061,MI,29698,MIS007,49201
1104846559,MI,29698,MIS007,49201
1114022001,MI,29698,MIS007,49201
1114457991,MI,29698,MIS007,49201
1124137104,MI,29698,MIS007,49201
1124327366,MI,29698,MIS007,49201
1124642095,MI,29698,MIS007,49201
1134625502,MI,29698,MIS007,49201
1154761567,MI,29698,MIS007,49201
1154842037,MI,29698,MIS007,49201
1154911675,MI,29698,MIS007,49201
1164862561,MI,29698,MIS007,49201
1164926754,MI,29698,MIS007,49201
1174012595,MI,29698,MIS007,49201
1174803357,MI,29698,MIS007,49201
1184076952,MI,29698,MIS007,49201
1184151631,MI,29698,MIS007,49201
1194127928,MI,29698,MIS007,49201
1194253807,MI,29698,MIS007,49201
1194306837,MI,29698,MIS007,49201
1194751693,MI,29698,MIS007,49201
1194779983,MI,29698,MIS007,49201
1194843110,MI,29698,MIS007,49201
1194901835,MI,29698,MIS007,49201
1205878238,MI,29698,MIS007,49201
1215139175,MI,29698,MIS007,49201
1215317235,MI,29698,MIS007,49201
1215339668,MI,29698,MIS007,49201
1215558317,MI,29698,MIS007,49201
1215904255,MI,29698,MIS007,49201
1225311665,MI,29698,MIS007,49201
1225716186,MI,29698,MIS007,49201
1235348400,MI,29698,MIS007,49201
1235759960,MI,29698,MIS007,49201
1245246446,MI,29698,MIS007,49201
1245646868,MI,29698,MIS007,49201
1255332490,MI,29698,MIS007,49201
1255372538,MI,29698,MIS007,49201
1255749735,MI,29698,MIS007,49201
1255937710,MI,29698,MIS007,49201
1265091045,MI,29698,MIS007,49201
1265639520,MI,29698,MIS007,49201
1275034209,MI,29698,MIS007,49201
1275043937,MI,29698,MIS007,49201
1295027472,MI,29698,MIS007,49201
1295143600,MI,29698,MIS007,49201
1295271633,MI,29698,MIS007,49201
1306089040,MI,29698,MIS007,49201
1306179494,MI,29698,MIS007,49201
1306254438,MI,29698,MIS007,49201
1306467287,MI,29698,MIS007,49201
1326015801,MI,29698,MIS007,49201
1326089848,MI,29698,MIS007,49201
1336922244,MI,29698,MIS007,49201
1346610722,MI,29698,MIS007,49201
1346692076,MI,29698,MIS007,49201
1356574909,MI,29698,MIS007,49201
1356681415,MI,29698,MIS007,49201
1366071888,MI,29698,MIS007,49201
1366408692,MI,29698,MIS007,49201
1366465528,MI,29698,MIS007,49201
1366797797,MI,29698,MIS007,49201
1376958835,MI,29698,MIS007,49201
1386262574,MI,29698,MIS007,49201
1386282358,MI,29698,MIS007,49201
1386498053,MI,29698,MIS007,49201
1396746889,MI,29698,MIS007,49201
1396907150,MI,29698,MIS007,49201
1407177884,MI,29698,MIS007,49201
1417423369,MI,29698,MIS007,49201
1417431578,MI,29698,MIS007,49201
1417565086,MI,29698,MIS007,49201
1427059534,MI,29698,MIS007,49201
1427109149,MI,29698,MIS007,49201
1427409788,MI,29698,MIS007,49201
1437116118,MI,29698,MIS007,49201
1437425717,MI,29698,MIS007,49201
1447626999,MI,29698,MIS007,49201
1447660212,MI,29698,MIS007,49201
1457319832,MI,29698,MIS007,49201
1457437469,MI,29698,MIS007,49201
1457772469,MI,29698,MIS007,49201
1467017699,MI,29698,MIS007,49201
1477592996,MI,29698,MIS007,49201
1477857324,MI,29698,MIS007,49201
1477947810,MI,29698,MIS007,49201
1487866976,MI,29698,MIS007,49201
1487920740,MI,29698,MIS007,49201
1497097174,MI,29698,MIS007,49201
1497388359,MI,29698,MIS007,49201
1497712129,MI,29698,MIS007,49201
1497764104,MI,29698,MIS007,49201
1497954598,MI,29698,MIS007,49201
1508412891,MI,29698,MIS007,49201
1508883570,MI,29698,MIS007,49201
1518067545,MI,29698,MIS007,49201
1518123298,MI,29698,MIS007,49201
1518495225,MI,29698,MIS007,49201
1538550397,MI,29698,MIS007,49201
1548210487,MI,29698,MIS007,49201
1548358500,MI,29698,MIS007,49201
1548735731,MI,29698,MIS007,49201
1548798192,MI,29698,MIS007,49201
1558781450,MI,29698,MIS007,49201
1558898403,MI,29698,MIS007,49201
1558919332,MI,29698,MIS007,49201
1558928010,MI,29698,MIS007,49201
1568922854,MI,29698,MIS007,49201
1578910733,MI,29698,MIS007,49201
1578934667,MI,29698,MIS007,49201
1588070197,MI,29698,MIS007,49201
1588871271,MI,29698,MIS007,49201
1588871826,MI,29698,MIS007,49201
1598250946,MI,29698,MIS007,49201
1598424418,MI,29698,MIS007,49201
1609261098,MI,29698,MIS007,49201
1609425149,MI,29698,MIS007,49201
1609833359,MI,29698,MIS007,49201
1619062163,MI,29698,MIS007,49201
1619952405,MI,29698,MIS007,49201
1629513072,MI,29698,MIS007,49201
1639146681,MI,29698,MIS007,49201
1639326705,MI,29698,MIS007,49201
1639510662,MI,29698,MIS007,49201
1639609597,MI,29698,MIS007,49201
1649387945,MI,29698,MIS007,49201
1659360675,MI,29698,MIS007,49201
1659386498,MI,29698,MIS007,49201
1659574317,MI,29698,MIS007,49201
1659655850,MI,29698,MIS007,49201
1669403903,MI,29698,MIS007,49201
1669791760,MI,29698,MIS007,49201
1669868154,MI,29698,MIS007,49201
1669944237,MI,29698,MIS007,49201
1679005037,MI,29698,MIS007,49201
1689033748,MI,29698,MIS007,49201
1689679714,MI,29698,MIS007,49201
1689812901,MI,29698,MIS007,49201
1689889636,MI,29698,MIS007,49201
1699843540,MI,29698,MIS007,49201
1700314846,MI,29698,MIS007,49201
1710079074,MI,29698,MIS007,49201
1710299961,MI,29698,MIS007,49201
1710544630,MI,29698,MIS007,49201
1720132004,MI,29698,MIS007,49201
1720338262,MI,29698,MIS007,49201
1720368145,MI,29698,MIS007,49201
1730529223,MI,29698,MIS007,49201
1730561804,MI,29698,MIS007,49201
1730574534,MI,29698,MIS007,49201
1740232685,MI,29698,MIS007,49201
1740664366,MI,29698,MIS007,49201
1740696400,MI,29698,MIS007,49201
1750519559,MI,29698,MIS007,49201
1750658084,MI,29698,MIS007,49201
1750709465,MI,29698,MIS007,49201
1750970083,MI,29698,MIS007,49201
1760486583,MI,29698,MIS007,49201
1770030611,MI,29698,MIS007,49201
1770847196,MI,29698,MIS007,49201
1780068650,MI,29698,MIS007,49201
1780631937,MI,29698,MIS007,49201
1780894725,MI,29698,MIS007,49201
1780912667,MI,29698,MIS007,49201
1790546620,MI,29698,MIS007,49201
1790725158,MI,29698,MIS007,49201
1790746998,MI,29698,MIS007,49201
1801195003,MI,29698,MIS007,49201
1801232434,MI,29698,MIS007,49201
1811030224,MI,29698,MIS007,49201
1811254956,MI,29698,MIS007,49201
1811301864,MI,29698,MIS007,49201
1811469208,MI,29698,MIS007,49201
1831319037,MI,29698,MIS007,49201
1831537265,MI,29698,MIS007,49201
1831684083,MI,29698,MIS007,49201
1831773886,MI,29698,MIS007,49201
1841801222,MI,29698,MIS007,49201
1851368922,MI,29698,MIS007,49201
1871139980,MI,29698,MIS007,49201
1871698639,MI,29698,MIS007,49201
1881045847,MI,29698,MIS007,49201
1881163293,MI,29698,MIS007,49201
1881852390,MI,29698,MIS007,49201
1891173696,MI,29698,MIS007,49201
1891931804,MI,29698,MIS007,49201
1902378185,MI,29698,MIS007,49201
1902397649,MI,29698,MIS007,49201
1902415193,MI,29698,MIS007,49201
1902513070,MI,29698,MIS007,49201
1912209248,MI,29698,MIS007,49201
1912318973,MI,29698,MIS007,49201
1912595810,MI,29698,MIS007,49201
1912951377,MI,29698,MIS007,49201
1922499789,MI,29698,MIS007,49201
1932572419,MI,29698,MIS007,49201
1942208749,MI,29698,MIS007,49201
1942328414,MI,29698,MIS007,49201
1942520424,MI,29698,MIS007,49201
1952573602,MI,29698,MIS007,49201
1952800435,MI,29698,MIS007,49201
1952881054,MI,29698,MIS007,49201
1952918849,MI,29698,MIS007,49201
1962710848,MI,29698,MIS007,49201
1972035020,MI,29698,MIS007,49201
1972551414,MI,29698,MIS007,49201
1982359782,MI,29698,MIS007,49201
1982832861,MI,29698,MIS007,49201
1992428882,MI,29698,MIS007,49201
1992956122,MI,29698,MIS007,49201
1891751806,MI,29698,MIS007,49201
1225489784,MI,29698,MIS007,49201
1235579467,MI,29698,MIS007,49201
1659505378,MI,29698,MIS007,49201
1770740946,MI,29698,MIS007,49201
1811334386,MI,29698,MIS007,49201
1952677460,MI,29698,MIS007,49201
1346226883,MI,29698,MIS007,49201
1699732677,MI,29698,MIS007,49201
1013403302,MI,29698,MIS007,49201
1124212170,MI,29698,MIS007,49201
1225332281,MI,29698,MIS007,49201
1346997335,MI,29698,MIS007,49201
1790185189,MI,29698,MIS007,49201
1801163316,MI,29698,MIS007,49201
1881706000,MI,29698,MIS007,49201
1922439496,MI,29698,MIS007,49201
1972969855,MI,29698,MIS007,49201
1841857299,MI,29698,MIS007,49201
1972898070,MI,29698,MIS007,49201
1659699189,MI,29698,MIS007,49201
1043882038,MI,29698,MIS007,49201
1053031534,MI,29698,MIS007,49201
1073578407,MI,29698,MIS007,49201
1144803768,MI,29698,MIS007,49201
1194087106,MI,29698,MIS007,49201
1205152725,MI,29698,MIS007,49201
1235464280,MI,29698,MIS007,49201
1245498708,MI,29698,MIS007,49201
1245760693,MI,29698,MIS007,49201
1285186544,MI,29698,MIS007,49201
1306071824,MI,29698,MIS007,49201
1316572407,MI,29698,MIS007,49201
1346779840,MI,29698,MIS007,49201
1366015406,MI,29698,MIS007,49201
1366177289,MI,29698,MIS007,49201
1366481905,MI,29698,MIS007,49201
1407310097,MI,29698,MIS007,49201
1467425306,MI,29698,MIS007,49201
1487008876,MI,29698,MIS007,49201
1508808338,MI,29698,MIS007,49201
1528329547,MI,29698,MIS007,49201
1558096552,MI,29698,MIS007,49201
1578591541,MI,29698,MIS007,49201
1578839569,MI,29698,MIS007,49201
1598288730,MI,29698,MIS007,49201
1598714677,MI,29698,MIS007,49201
1609178581,MI,29698,MIS007,49201
1609983527,MI,29698,MIS007,49201
1639643075,MI,29698,MIS007,49201
1639695638,MI,29698,MIS007,49201
1659775567,MI,29698,MIS007,49201
1669587127,MI,29698,MIS007,49201
1669666285,MI,29698,MIS007,49201
1679558472,MI,29698,MIS007,49201
1689200123,MI,29698,MIS007,49201
1689631897,MI,29698,MIS007,49201
1700250271,MI,29698,MIS007,49201
1710412457,MI,29698,MIS007,49201
1740227818,MI,29698,MIS007,49201
1750049078,MI,29698,MIS007,49201
1770128837,MI,29698,MIS007,49201
1770549099,MI,29698,MIS007,49201
1790158251,MI,29698,MIS007,49201
1851520910,MI,29698,MIS007,49201
1932783636,MI,29698,MIS007,49201
1942374558,MI,29698,MIS007,49201
1952378432,MI,29698,MIS007,49201
1962170407,MI,29698,MIS007,49201
1962980599,MI,29698,MIS007,49201
1972189728,MI,29698,MIS007,49201
1982139325,MI,29698,MIS007,49201
1982249041,MI,29698,MIS007,49201
1013671916,MI,29698,MIS007,49201
1952534588,MI,29698,MIS007,49201
1275860678,MI,29698,MIS007,49201
1346991775,MI,29698,MIS007,49201
1659683886,MI,29698,MIS007,49201
1891991931,MI,29698,MIS007,49201
1689800047,MI,29698,MIS007,49201
1699724112,MI,29698,MIS007,49201
1710419783,MI,29698,MIS007,49201
1730617135,MI,29698,MIS007,49201
1235377516,MI,29698,MIS007,49201
1043472509,MI,29698,MIS007,49201
1154646313,MI,29698,MIS007,49201
1285793521,MI,29698,MIS007,49201
1396375366,MI,29698,MIS007,49201
1790813285,MI,29698,MIS007,49201
1902105463,MI,29698,MIS007,49201
1508950064,MI,29698,MIS007,49201
1720316763,MI,29698,MIS007,49201
1841637188,MI,29698,MIS007,49201
1982292314,MI,29698,MIS007,49201
1023641743,OR,71287,ORS004,97401
1023858768,OR,71287,ORS004,97401
1033732276,OR,71287,ORS004,97401
1063506731,OR,71287,ORS004,97401
1083929566,OR,71287,ORS004,97401
1144974320,OR,71287,ORS004,97401
1164314662,OR,71287,ORS004,97401
1235874462,OR,71287,ORS004,97401
1285233627,OR,71287,ORS004,97401
1285522987,OR,71287,ORS004,97401
1306702840,OR,71287,ORS004,97401
1326848763,OR,71287,ORS004,97401
1346712577,OR,71287,ORS004,97401
1366097214,OR,71287,ORS004,97401
1366827859,OR,71287,ORS004,97401
1437020930,OR,71287,ORS004,97401
1437020948,OR,71287,ORS004,97401
1508680943,OR,71287,ORS004,97401
1619567575,OR,71287,ORS004,97401
1720072044,OR,71287,ORS004,97401
1780132316,OR,71287,ORS004,97401
1790664449,OR,71287,ORS004,97401
1841810371,OR,71287,ORS004,97401
1902536949,OR,71287,ORS004,97401
1801865738,OR,71287,ORS004,97401
1023641743,OR,71287,ORS001,97401
1023858768,OR,71287,ORS001,97401
1033732276,OR,71287,ORS001,97401
1063506731,OR,71287,ORS001,97401
1083929566,OR,71287,ORS001,97401
1144974320,OR,71287,ORS001,97401
1164314662,OR,71287,ORS001,97401
1235874462,OR,71287,ORS001,97401
1285233627,OR,71287,ORS001,97401
1285522987,OR,71287,ORS001,97401
1306702840,OR,71287,ORS001,97401
1326848763,OR,71287,ORS001,97401
1346712577,OR,71287,ORS001,97401
1366097214,OR,71287,ORS001,97401
1366827859,OR,71287,ORS001,97401
1437020930,OR,71287,ORS001,97401
1437020948,OR,71287,ORS001,97401
1508680943,OR,71287,ORS001,97401
1619567575,OR,71287,ORS001,97401
1720072044,OR,71287,ORS001,97401
1780132316,OR,71287,ORS001,97401
1790664449,OR,71287,ORS001,97401
1841810371,OR,71287,ORS001,97401
1902536949,OR,71287,ORS001,97401
1801865738,OR,71287,ORS001,97401
1992589139,MI,29698,MIS007,49201
1154961605,OR,71287,ORS004,97477
1518094507,OR,71287,ORS004,97405
1013051317,OR,71287,ORS004,97477
1013115161,OR,71287,ORS004,97477
1013193044,OR,71287,ORS004,97477
1013554526,OR,71287,ORS004,97477
1013911601,OR,71287,ORS004,97477
1023234515,OR,71287,ORS004,97477
1023364593,OR,71287,ORS004,97477
1033283627,OR,71287,ORS004,97477
1033560453,OR,71287,ORS004,97477
1043630171,OR,71287,ORS004,97477
1043861438,OR,71287,ORS004,97477
1053390252,OR,71287,ORS004,97477
1053623314,OR,71287,ORS004,97477
1063775732,OR,71287,ORS004,97477
1063849024,OR,71287,ORS004,97477
1073543732,OR,71287,ORS004,97477
1073957429,OR,71287,ORS004,97477
1083633713,OR,71287,ORS004,97477
1083949697,OR,71287,ORS004,97477
1093784902,OR,71287,ORS004,97477
1093859647,OR,71287,ORS004,97477
1093926081,OR,71287,ORS004,97477
1104363878,OR,71287,ORS004,97477
1104825645,OR,71287,ORS004,97477
1114061934,OR,71287,ORS004,97477
1114411899,OR,71287,ORS004,97477
1114583671,OR,71287,ORS004,97477
1114592995,OR,71287,ORS004,97477
1114692555,OR,71287,ORS004,97477
1124410121,OR,71287,ORS004,97477
1124538905,OR,71287,ORS004,97477
1124550520,OR,71287,ORS004,97477
1134360845,OR,71287,ORS004,97477
1134472533,OR,71287,ORS004,97477
1134494578,OR,71287,ORS004,97477
1134514540,OR,71287,ORS004,97477
1134655855,OR,71287,ORS004,97477
1144518788,OR,71287,ORS004,97477
1144948803,OR,71287,ORS004,97477
1154764751,OR,71287,ORS004,97477
1154775997,OR,71287,ORS004,97477
1154796878,OR,71287,ORS004,97477
1164416632,OR,71287,ORS004,97477
1164417606,OR,71287,ORS004,97477
1164855730,OR,71287,ORS004,97477
1174942916,OR,71287,ORS004,97477
1184835498,OR,71287,ORS004,97477
1194144832,OR,71287,ORS004,97477
1194928739,OR,71287,ORS004,97477
1205034360,OR,71287,ORS004,97477
1205157757,OR,71287,ORS004,97477
1215041934,OR,71287,ORS004,97477
1215423835,OR,71287,ORS004,97477
1215967625,OR,71287,ORS004,97477
1225005093,OR,71287,ORS004,97477
1225411598,OR,71287,ORS004,97477
1225458169,OR,71287,ORS004,97477
1235106386,OR,71287,ORS004,97477
1235150814,OR,71287,ORS004,97477
1235230707,OR,71287,ORS004,97477
1235270927,OR,71287,ORS004,97477
1235495490,OR,71287,ORS004,97477
1255768412,OR,71287,ORS004,97477
1265656862,OR,71287,ORS004,97477
1275027963,OR,71287,ORS004,97477
1275973083,OR,71287,ORS004,97477
1285075010,OR,71287,ORS004,97477
1285864074,OR,71287,ORS004,97477
1295702850,OR,71287,ORS004,97477
1295754919,OR,71287,ORS004,97477
1306306725,OR,71287,ORS004,97477
1306980271,OR,71287,ORS004,97477
1306983556,OR,71287,ORS004,97477
1316262645,OR,71287,ORS004,97477
1316358393,OR,71287,ORS004,97477
1316682958,OR,71287,ORS004,97477
1326202524,OR,71287,ORS004,97477
1326575655,OR,71287,ORS004,97477
1336435536,OR,71287,ORS004,97477
1336461813,OR,71287,ORS004,97477
1336468404,OR,71287,ORS004,97477
1336608553,OR,71287,ORS004,97477
1346260379,OR,71287,ORS004,97477
1346471034,OR,71287,ORS004,97477
1346538360,OR,71287,ORS004,97477
1346803624,OR,71287,ORS004,97477
1356339501,OR,71287,ORS004,97477
1356737126,OR,71287,ORS004,97477
1356960736,OR,71287,ORS004,97477
1366132094,OR,71287,ORS004,97477
1376573006,OR,71287,ORS004,97477
1376834531,OR,71287,ORS004,97477
1386892263,OR,71287,ORS004,97477
1396249017,OR,71287,ORS004,97477
1407026263,OR,71287,ORS004,97477
1407059108,OR,71287,ORS004,97477
1407142573,OR,71287,ORS004,97477
1407254014,OR,71287,ORS004,97477
1407968431,OR,71287,ORS004,97477
1417326984,OR,71287,ORS004,97477
1417903691,OR,71287,ORS004,97477
1427219633,OR,71287,ORS004,97477
1427545862,OR,71287,ORS004,97477
1427580463,OR,71287,ORS004,97477
1427618974,OR,71287,ORS004,97477
1437158797,OR,71287,ORS004,97477
1437306628,OR,71287,ORS004,97477
1437554235,OR,71287,ORS004,97477
1437627890,OR,71287,ORS004,97477
1447578844,OR,71287,ORS004,97477
1447702428,OR,71287,ORS004,97477
1457745200,OR,71287,ORS004,97477
1467422485,OR,71287,ORS004,97477
1467449629,OR,71287,ORS004,97477
1467517300,OR,71287,ORS004,97477
1467576272,OR,71287,ORS004,97477
1477015436,OR,71287,ORS004,97477
1477916294,OR,71287,ORS004,97477
1487271219,OR,71287,ORS004,97477
1487605630,OR,71287,ORS004,97477
1487986469,OR,71287,ORS004,97477
1497100903,OR,71287,ORS004,97477
1497725808,OR,71287,ORS004,97477
1497947345,OR,71287,ORS004,97477
1508106873,OR,71287,ORS004,97477
1508171570,OR,71287,ORS004,97477
1508391541,OR,71287,ORS004,97477
1518161538,OR,71287,ORS004,97477
1528183001,OR,71287,ORS004,97477
1528357795,OR,71287,ORS004,97477
1538508320,OR,71287,ORS004,97477
1538695788,OR,71287,ORS004,97477
1548268790,OR,71287,ORS004,97477
1548616709,OR,71287,ORS004,97477
1548765951,OR,71287,ORS004,97477
1558443515,OR,71287,ORS004,97477
1558526046,OR,71287,ORS004,97477
1558560367,OR,71287,ORS004,97477
1558940874,OR,71287,ORS004,97477
1578737342,OR,71287,ORS004,97477
1588051809,OR,71287,ORS004,97477
1598043564,OR,71287,ORS004,97477
1609139062,OR,71287,ORS004,97477
1609803774,OR,71287,ORS004,97477
1609966233,OR,71287,ORS004,97477
1619295011,OR,71287,ORS004,97477
1619961398,OR,71287,ORS004,97477
1619993763,OR,71287,ORS004,97477
1629539515,OR,71287,ORS004,97477
1629567995,OR,71287,ORS004,97477
1639120801,OR,71287,ORS004,97477
1639456379,OR,71287,ORS004,97477
1649286063,OR,71287,ORS004,97477
1649644618,OR,71287,ORS004,97477
1659489722,OR,71287,ORS004,97477
1659638278,OR,71287,ORS004,97477
1669086641,OR,71287,ORS004,97477
1669470670,OR,71287,ORS004,97477
1669498499,OR,71287,ORS004,97477
1679571814,OR,71287,ORS004,97477
1679890388,OR,71287,ORS004,97477
1679913677,OR,71287,ORS004,97477
1679960835,OR,71287,ORS004,97477
1689967796,OR,71287,ORS004,97477
1699114421,OR,71287,ORS004,97477
1699267963,OR,71287,ORS004,97477
1699270223,OR,71287,ORS004,97477
1700124021,OR,71287,ORS004,97477
1700198587,OR,71287,ORS004,97477
1710211768,OR,71287,ORS004,97477
1710322193,OR,71287,ORS004,97477
1710332986,OR,71287,ORS004,97477
1710912027,OR,71287,ORS004,97477
1710914015,OR,71287,ORS004,97477
1720374069,OR,71287,ORS004,97477
1720407364,OR,71287,ORS004,97477
1720511181,OR,71287,ORS004,97477
1720521008,OR,71287,ORS004,97477
1730475187,OR,71287,ORS004,97477
1730527219,OR,71287,ORS004,97477
1740444850,OR,71287,ORS004,97477
1740799519,OR,71287,ORS004,97477
1750534079,OR,71287,ORS004,97477
1750545232,OR,71287,ORS004,97477
1750606109,OR,71287,ORS004,97477
1750725685,OR,71287,ORS004,97477
1760526339,OR,71287,ORS004,97477
1760613780,OR,71287,ORS004,97477
1760731384,OR,71287,ORS004,97477
1770188302,OR,71287,ORS004,97477
1770698490,OR,71287,ORS004,97477
1780100958,OR,71287,ORS004,97477
1780628719,OR,71287,ORS004,97477
1780813667,OR,71287,ORS004,97477
1780933952,OR,71287,ORS004,97477
1790197523,OR,71287,ORS004,97477
1790743490,OR,71287,ORS004,97477
1801022967,OR,71287,ORS004,97477
1811123920,OR,71287,ORS004,97477
1811212863,OR,71287,ORS004,97477
1811427057,OR,71287,ORS004,97477
1811492036,OR,71287,ORS004,97477
1811997000,OR,71287,ORS004,97477
1821014465,OR,71287,ORS004,97477
1821202185,OR,71287,ORS004,97477
1821345687,OR,71287,ORS004,97477
1821351909,OR,71287,ORS004,97477
1821626581,OR,71287,ORS004,97477
1831333624,OR,71287,ORS004,97477
1831573906,OR,71287,ORS004,97477
1841467347,OR,71287,ORS004,97477
1841623519,OR,71287,ORS004,97477
1841707411,OR,71287,ORS004,97477
1841797032,OR,71287,ORS004,97477
1851331011,OR,71287,ORS004,97477
1851654776,OR,71287,ORS004,97477
1851687552,OR,71287,ORS004,97477
1851690317,OR,71287,ORS004,97477
1851714570,OR,71287,ORS004,97477
1851779870,OR,71287,ORS004,97477
1851788921,OR,71287,ORS004,97477
1861044505,OR,71287,ORS004,97477
1861490021,OR,71287,ORS004,97477
1861694861,OR,71287,ORS004,97477
1871293886,OR,71287,ORS004,97477
1871519082,OR,71287,ORS004,97477
1871912428,OR,71287,ORS004,97477
1881112910,OR,71287,ORS004,97477
1881257939,OR,71287,ORS004,97477
1881969780,OR,71287,ORS004,97477
1891059333,OR,71287,ORS004,97477
1891228029,OR,71287,ORS004,97477
1902320039,OR,71287,ORS004,97477
1902894074,OR,71287,ORS004,97477
1912978438,OR,71287,ORS004,97477
1922267384,OR,71287,ORS004,97477
1932429453,OR,71287,ORS004,97477
1952324907,OR,71287,ORS004,97477
1952336422,OR,71287,ORS004,97477
1952501744,OR,71287,ORS004,97477
1952688731,OR,71287,ORS004,97477
1952695082,OR,71287,ORS004,97477
1952755787,OR,71287,ORS004,97477
1962480871,OR,71287,ORS004,97477
1962769679,OR,71287,ORS004,97477
1962930495,OR,71287,ORS004,97477
1962985408,OR,71287,ORS004,97477
1972802148,OR,71287,ORS004,97477
1972824043,OR,71287,ORS004,97477
1982636262,OR,71287,ORS004,97477
1982861191,OR,71287,ORS004,97477
1992020754,OR,71287,ORS004,97477
1992755334,OR,71287,ORS004,97477
1205862505,OR,71287,ORS004,97477
1154961605,OR,71287,ORS001,97477
1518094507,OR,71287,ORS001,97405
1013051317,OR,71287,ORS001,97477
1013115161,OR,71287,ORS001,97477
1013193044,OR,71287,ORS001,97477
1013554526,OR,71287,ORS001,97477
1013911601,OR,71287,ORS001,97477
1023234515,OR,71287,ORS001,97477
1023364593,OR,71287,ORS001,97477
1033283627,OR,71287,ORS001,97477
1033560453,OR,71287,ORS001,97477
1043630171,OR,71287,ORS001,97477
1043861438,OR,71287,ORS001,97477
1053390252,OR,71287,ORS001,97477
1053623314,OR,71287,ORS001,97477
1063775732,OR,71287,ORS001,97477
1063849024,OR,71287,ORS001,97477
1073543732,OR,71287,ORS001,97477
1073957429,OR,71287,ORS001,97477
1083633713,OR,71287,ORS001,97477
1083949697,OR,71287,ORS001,97477
1093784902,OR,71287,ORS001,97477
1093859647,OR,71287,ORS001,97477
1093926081,OR,71287,ORS001,97477
1104363878,OR,71287,ORS001,97477
1104825645,OR,71287,ORS001,97477
1114061934,OR,71287,ORS001,97477
1114411899,OR,71287,ORS001,97477
1114583671,OR,71287,ORS001,97477
